ticker,fiscal_quarter_end,announcement_date,eps_beat,price_1m_before,price_3m_before,price_change_1m_pct,price_change_3m_pct,eps_estimate_average,eps_estimate_high,eps_estimate_low,eps_estimate_analyst_count,eps_estimate_average_7_days_ago,eps_estimate_average_30_days_ago,eps_estimate_average_60_days_ago,eps_estimate_average_90_days_ago,eps_estimate_revision_up_trailing_7_days,eps_estimate_revision_down_trailing_7_days,eps_estimate_revision_up_trailing_30_days,eps_estimate_revision_down_trailing_30_days,revenue_estimate_average,revenue_estimate_high,revenue_estimate_low,revenue_estimate_analyst_count,elo_before,elo_decay,elo_momentum,elo_vol_4q,total_revenue_yoy_growth_lag1,total_revenue_qoq_growth_lag1,total_revenue_ttm_yoy_growth_lag1,actual_eps_yoy_growth_lag1,actual_eps_qoq_growth_lag1,ebitda_yoy_growth_lag1,operating_income_yoy_growth_lag1,gross_margin_yoy_change_lag1,operating_margin_yoy_change_lag1,stock_price_pre,stock_price_post,atm_strike_pre,atm_expiration_pre,atm_call_mid_pre,atm_put_mid_pre,straddle_price_pre,straddle_pct_pre,atm_call_mid_post,atm_put_mid_post,exit_premium,expiry_close,exit_intrinsic_at_expiry,iv_call_pre,iv_put_pre,iv_avg_pre,iv_avg_post,iv_crush_pct,iv_term_slope,atm_open_interest_pre,atm_volume_pre,chain_pc_volume_ratio,dte_pre,actual_move_pct,crush_profitable,crush_pnl_pct,spy_join_date,spy_spot,spy_spy_close,spy_atm_iv_30d,spy_atm_iv_60d,spy_atm_iv_90d,spy_term_slope_30_60,spy_term_slope_30_90,spy_backwardation_flag,spy_iv_25d_put,spy_iv_25d_call,spy_risk_reversal_25d,spy_butterfly_25d,spy_iv_rank_30d,spy_iv_rank_252d,spy_iv_percentile_252d,spy_rv_5d,spy_rv_21d,spy_vrp_30d,spy_vol_expansion,spy_pc_ratio,spy_pc_ratio_z_20d,spy_voi_ratio,spy_voi_ratio_z_20d,spy_spy_ret_5d,spy_spy_ret_21d,spy_spy_dd_from_60d_high,spy_spy_above_200d_ma,spy_vix_close,spy_vix3m_close,spy_vix_minus_atm_iv_30d,entry_premium,exit_cost,exit_source,half_spread,commission,pnl_dollars,pnl_pct_notional
HUBB,2025-06-30,2025-07-29,1.0,406.62,363.18,5.09,17.66,4.3968,4.51,4.2471,13.0,4.4276,4.449,4.4498,4.6895,0.0,0.0,2.0,5.0,1507276300.0,1536000000.0,1469000000.0,10.0,17173.92,17588.35,415.25,871.02,-2.42,-75.74,3.94,-2.78,-14.63,-0.71,4.6,1.05,1.18,440.0,440.0,440.0,2025-08-15,14.4,16.2,30.6,6.954545454545453,9.05,11.0,20.05,427.65,12.350000000000025,0.37584,0.40511,0.390475,0.27341,29.98015237851336,-0.08292,400.0,485.0,0.3949367088607595,18.0,0.0,1,6.954545454545453,2025-07-28,638.0,631.5828247070312,0.12219,0.12707,0.1382192857142857,0.00488,0.0160292857142857,0,0.1486714285714286,0.1096514285714285,0.03902,0.0069714285714286,0.0,0.0794917707607355,0.2270916334661354,0.0596057743992524,0.0644082470301238,0.0577817529698761,0.9254369921195764,0.9,-2.0175580674884275,0.8345332520024996,-0.3151264770209716,0.0129936786847655,0.0409727378565454,-0.000251003555304,1,15.029999732971191,18.15999984741211,2.810999732971192,30.6,20.05,real_post_mid,3.0600000000000005,2.6,746.4,0.016963636363636365
INVH,2025-06-30,2025-07-30,0.0,32.8,35.11,-4.33,-10.62,0.1618,0.1636,0.16,2.0,0.1618,0.1618,0.16,0.1472,0.0,0.0,2.0,0.0,675594590.0,685000000.0,659080000.0,10.0,4368.64,4389.1,-17.6,124.34,4.4,-74.25,7.23,-25.0,23.21,6.31,1.07,-0.15,-0.92,32.5,30.0,32.5,2025-08-15,0.45,0.9,1.35,4.153846153846154,0.1,1.875,1.975,30.54,1.9600000000000009,0.22951,0.23926,0.234385,0.117315,49.947735563282635,-0.06829,358.0,13.0,0.995114006514658,17.0,7.692307692307687,0,-3.538461538461533,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,1.35,1.975,real_post_mid,0.135,2.6,-78.6,-0.024184615384615384
IEX,2025-06-30,2025-07-30,1.0,175.57,175.25,-6.43,-6.26,1.99,2.03,1.92,11.0,1.99,1.99,1.99,2.1027,2.0,0.0,2.0,1.0,859369580.0,878637000.0,842114800.0,10.0,8389.92,8027.71,212.37,131.95,1.72,-75.09,-0.45,-6.91,-14.22,-6.94,-2.08,0.65,-0.77,185.0,165.0,185.0,2025-08-15,5.9,5.075,10.975,5.932432432432433,1.72,21.25,22.97,164.77,20.22999999999999,0.35633,0.33682,0.3465749999999999,0.22463,35.18574623097453,-0.1024349999999999,0.0,146.0,0.3116883116883117,17.0,10.81081081081081,0,-4.878378378378377,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,10.975000000000001,22.97,real_post_mid,1.0975000000000001,2.6,-1311.8499999999997,-0.0709108108108108
UDR,2025-06-30,2025-07-30,0.0,40.83,42.6,-2.55,-6.6,0.13,0.13,0.13,2.0,0.13,0.13,0.11,0.11,1.0,0.0,1.0,0.0,422170230.0,425900000.0,413781530.0,9.0,9784.8,9292.0,96.0,318.7,2.01,-74.76,2.57,76.92,666.67,10.97,53.21,2.86,9.68,40.0,40.0,40.0,2025-08-15,0.85,0.52,1.37,3.4250000000000003,0.85,,,38.51,1.490000000000002,0.01488,0.0539,0.03439,0.03439,0.0,0.17073,54.0,3.0,1.0,17.0,0.0,1,3.4250000000000003,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,1.37,0.0,intrinsic_fallback,0.137,2.6,120.70000000000002,0.030175000000000004
PTC,2025-06-30,2025-07-30,0.0,172.34,156.34,17.51,29.53,1.2125,1.3,1.12,17.0,1.2109,1.2092,1.2096,1.3543,2.0,0.0,3.0,0.0,583253560.0,604253460.0,573000000.0,15.0,10780.38,8349.03,909.84,696.31,5.52,12.61,1.76,22.6,15.48,21.96,24.45,1.55,5.35,200.0,220.0,200.0,2025-08-15,8.55,4.0,12.55,6.275,15.95,1.5,17.45,205.84,5.840000000000003,0.34658,0.34658,0.34658,0.253895,26.74274337815223,-0.0731749999999999,39.0,2.0,0.3846153846153846,17.0,10.000000000000009,0,-3.725000000000009,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,12.55,17.45,real_post_mid,1.2550000000000001,2.6,-618.0999999999999,-0.030904999999999995
SW,2025-06-30,2025-07-30,0.0,43.15,40.47,9.76,17.02,0.5911,0.63,0.5,9.0,0.5929,0.5885,0.5885,0.7379,1.0,0.0,2.0,1.0,7941686670.0,8271000000.0,7704850000.0,9.0,1396.7,1445.05,-138.24,127.7,,2.72,,,0.0,,,,,50.0,45.0,50.0,2025-08-15,1.125,3.0,4.125,8.25,0.15,5.9,6.050000000000001,42.69,7.310000000000002,0.43438,0.48316,0.45877,0.40023,12.760206639492564,-0.107315,1225.0,204.0,0.0188679245283018,17.0,9.999999999999998,0,-1.7499999999999982,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,4.125,6.050000000000001,real_post_mid,0.41250000000000003,2.6,-236.35000000000008,-0.04727000000000001
WEC,2025-06-30,2025-07-30,1.0,104.2,108.79,3.99,-0.4,0.7063,0.82,0.67,8.0,0.718,0.7114,0.6796,0.7936,2.0,0.0,2.0,1.0,1753786930.0,1915945000.0,1241681980.0,5.0,7830.94,7428.93,189.18,128.18,17.51,-63.38,0.16,15.23,58.74,10.8,15.26,-1.92,-0.58,110.0,110.0,110.0,2025-08-15,1.375,4.225,5.6,5.09090909090909,1.0,2.4,3.4,107.36,2.640000000000001,0.20024,0.3856,0.29292,0.190485,34.970299057763214,-0.107315,5999.0,284.0,0.1931668856767411,17.0,0.0,1,5.09090909090909,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,5.6,3.4,real_post_mid,0.5599999999999999,2.6,161.39999999999998,0.014672727272727271
VRSK,2025-06-30,2025-07-30,1.0,311.5,294.51,-11.57,-6.46,1.7714,1.81,1.71,15.0,1.7714,1.7717,1.7717,1.7806,0.0,0.0,1.0,1.0,768302960.0,772000000.0,763000000.0,14.0,4907.34,4658.2,160.11,96.47,6.96,-73.87,7.15,6.13,7.45,9.45,7.38,1.71,0.18,290.0,280.0,290.0,2025-08-15,10.65,6.05,16.7,5.758620689655173,1.35,11.7,13.05,267.86,22.139999999999983,0.32707,0.32707,0.32707,0.20024,38.77763169963617,-0.08293,0.0,5.0,0.1,17.0,3.4482758620689613,1,2.3103448275862113,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,16.7,13.05,real_post_mid,1.67,2.6,195.39999999999986,0.006737931034482754
PSA,2025-06-30,2025-07-30,1.0,293.42,300.0,-1.63,-3.78,2.5541,2.65,2.5,8.0,2.5504,2.5504,2.5512,2.5508,1.0,0.0,1.0,0.0,1198037540.0,1223600000.0,1176426310.0,8.0,20373.22,21080.12,5.25,743.8,2.24,-74.8,3.8,-6.73,-3.39,-11.45,3.28,-0.01,0.46,290.0,270.0,290.0,2025-08-15,8.75,5.35,14.1,4.862068965517241,1.1749999999999998,17.5,18.675,282.94,7.060000000000002,0.27829,0.26853,0.27341,0.23926,12.490399034417171,-0.0390249999999999,60.0,15.0,0.074074074074074,17.0,6.896551724137934,0,-2.034482758620693,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,14.1,18.675,real_post_mid,1.4100000000000001,2.6,-601.1000000000001,-0.020727586206896558
TT,2025-06-30,2025-07-30,1.0,437.41,392.62,-1.36,9.89,3.7933,3.91,3.7476,22.0,3.7933,3.7869,3.7834,3.7509,1.0,0.0,7.0,1.0,5773921330.0,5872000000.0,5727100000.0,19.0,10142.02,8885.8,498.47,405.83,11.22,-76.37,12.05,39.69,3.83,29.96,29.2,1.15,2.44,470.0,440.0,470.0,2025-08-15,16.05,13.9,29.950000000000003,6.372340425531915,0.725,31.799999999999997,32.525,423.43,46.56999999999999,0.37584,0.36609,0.370965,0.22463,39.44711765260874,-0.097555,91.0,222.0,1.4406474820143884,17.0,6.382978723404253,0,-0.0106382978723384,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,29.950000000000003,32.525,real_post_mid,2.9950000000000006,2.6,-559.5999999999997,-0.011906382978723398
GRMN,2025-06-30,2025-07-30,1.0,208.72,186.78,6.12,18.58,1.8972,2.0,1.813,6.0,1.8638,1.8638,1.8638,1.8099,1.0,0.0,1.0,0.0,1704575000.0,1716000000.0,1679400000.0,4.0,26634.59,24857.09,805.25,818.33,11.11,-75.62,18.64,13.38,-33.2,10.46,11.53,-0.44,0.08,240.0,220.0,240.0,2025-08-15,11.55,11.1,22.65,9.4375,0.22,21.5,21.72,232.34,7.659999999999997,0.56121,0.53194,0.546575,0.249015,54.44083611581211,-0.19512,91.0,176.0,0.6915077989601387,17.0,8.333333333333337,1,1.1041666666666623,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,22.65,21.72,real_post_mid,2.265,2.6,-136.10000000000002,-0.005670833333333334
AEP,2025-06-30,2025-07-30,1.0,103.76,107.54,9.15,5.31,1.2673,1.35,1.2,14.0,1.2179,1.1759,1.231,1.2644,1.0,0.0,3.0,5.0,4968548980.0,5334000000.0,4713800000.0,6.0,3372.51,2924.67,318.78,216.14,10.66,-71.69,3.92,21.26,24.19,7.56,17.32,0.89,1.47,110.0,115.0,110.0,2025-08-15,1.45,3.025,4.475,4.068181818181818,3.5,0.7749999999999999,4.275,111.99,1.9899999999999949,0.18073,0.28804,0.234385,0.1953599999999999,16.649956268532556,-0.048775,3574.0,325.0,0.2145030425963489,17.0,4.545454545454541,0,-0.4772727272727231,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,4.475,4.275,real_post_mid,0.4475,2.6,-27.350000000000072,-0.002486363636363643
ALL,2025-06-30,2025-07-30,1.0,201.31,197.24,-4.49,-2.51,3.2557,4.47,2.72,17.0,3.2857,3.1991,3.2127,3.1192,4.0,0.0,7.0,6.0,16596225999.0,16874000000.0,16318452000.0,2.0,44648.61,37952.62,4597.43,1716.44,6.64,-74.4,11.78,-31.19,-53.98,-43.83,-53.94,-4.43,-5.82,195.0,200.0,195.0,2025-08-15,4.6,5.35,9.95,5.102564102564102,9.55,1.15,10.7,206.78,11.78,0.2978,0.2978,0.2978,0.2148749999999999,27.845869711215588,-0.04878,95.0,13.0,0.6866952789699571,17.0,2.564102564102555,1,2.538461538461547,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,9.95,10.7,real_post_mid,0.995,2.6,-177.1,-0.009082051282051282
BG,2025-06-30,2025-07-30,1.0,80.28,78.48,0.02,2.32,1.0834,1.26,0.946,6.0,1.1318,1.2348,1.2197,1.8296,0.0,0.0,0.0,3.0,12425752510.0,13048000000.0,11411000000.0,4.0,44596.19,42917.46,803.71,825.45,-13.22,-78.08,-11.09,-40.46,-15.02,-13.75,-50.34,-1.4,-1.4,77.5,80.0,77.5,2025-08-15,2.075,3.075,5.15,6.645161290322581,3.125,1.3,4.425,81.78,4.280000000000001,0.3856,0.3856,0.3856,0.29292,24.035269709543563,-0.058535,354.0,178.0,1.0305810397553516,17.0,3.2258064516129004,1,3.4193548387096806,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,5.15,4.425,real_post_mid,0.515,2.6,18.400000000000052,0.0023741935483871037
CTSH,2025-06-30,2025-07-30,1.0,78.03,75.23,-5.77,-2.26,1.2597,1.29,1.23,22.0,1.2597,1.2601,1.2568,1.2289,3.0,0.0,4.0,1.0,5189357150.0,5256400000.0,5160000000.0,20.0,4169.92,3893.39,120.06,59.86,7.46,-74.08,2.5,9.82,1.65,17.78,22.73,-0.32,2.08,75.0,72.5,75.0,2025-08-15,2.4,2.925,5.324999999999999,7.1,0.7,3.8,4.5,70.0,5.0,0.36609,0.45389,0.40999,0.234385,42.83153247640186,-0.131705,2453.0,10.0,1.2411347517730495,17.0,3.3333333333333326,1,3.766666666666667,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,5.324999999999999,4.5,real_post_mid,0.5325,2.6,26.64999999999993,0.003553333333333324
AWK,2025-06-30,2025-07-30,0.0,139.11,146.43,0.39,-4.63,1.5266,1.67,1.47,9.0,1.5371,1.5218,1.5285,1.4923,1.0,0.0,2.0,1.0,1228000000.0,1287000000.0,1129000000.0,3.0,2980.96,2785.38,90.54,304.22,12.96,-75.62,10.51,12.9,-13.93,20.46,13.8,0.17,0.24,140.0,140.0,140.0,2025-08-15,3.05,3.1500000000000004,6.2,4.428571428571429,1.725,2.425,4.15,143.92,3.919999999999987,0.20024,0.30755,0.253895,0.185605,26.896945587742955,-0.0536549999999999,110.0,9.0,0.4622641509433962,17.0,0.0,1,4.428571428571429,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,6.2,4.15,real_post_mid,0.6200000000000001,2.6,140.39999999999998,0.010028571428571427
EG,2025-06-30,2025-07-30,1.0,339.85,337.38,-2.15,-1.43,14.8239,16.0,13.85,12.0,14.969,15.0708,15.0727,15.8773,2.0,0.0,3.0,6.0,4073500000.0,4139000000.0,4012000000.0,4.0,98863.2,98939.68,3602.24,8068.49,3.87,-75.18,13.4,-69.98,135.1,-67.09,-67.09,-13.43,-14.55,330.0,340.0,330.0,2025-08-15,10.6,7.65,18.25,5.53030303030303,10.0,3.825,13.825,331.84,1.839999999999975,0.31731,0.31731,0.31731,0.229505,27.671677539314853,-0.063415,37.0,0.0,0.2727272727272727,17.0,3.0303030303030276,1,2.5000000000000027,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,18.25,13.825,real_post_mid,1.8250000000000002,2.6,257.40000000000003,0.007800000000000001
FFIV,2025-06-30,2025-07-30,1.0,294.32,265.77,1.59,12.5,3.4975,3.57,3.46,12.0,3.4975,3.4938,3.4938,3.504,1.0,0.0,2.0,0.0,752642030.0,765561000.0,740005000.0,11.0,14236.64,13008.7,914.13,920.02,7.3,-4.61,6.88,17.53,4.91,7.91,13.53,1.43,1.19,300.0,310.0,300.0,2025-08-15,11.25,11.35,22.6,7.533333333333333,15.6,1.55,17.150000000000002,315.34,15.339999999999977,0.44414,0.43438,0.43926,0.23926,45.531120520876016,-0.12195,60.0,7.0,4.556521739130435,17.0,3.3333333333333437,1,4.1999999999999895,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,22.6,17.150000000000002,real_post_mid,2.2600000000000002,2.6,316.39999999999986,0.010546666666666663
FE,2025-06-30,2025-07-30,1.0,40.26,42.75,3.8,-2.25,0.4865,0.53,0.46,11.0,0.5168,0.5066,0.5074,0.5049,0.0,0.0,1.0,6.0,3389257270.0,3532516000.0,3237413080.0,4.0,3165.58,3033.34,104.53,158.88,14.54,-72.05,7.05,21.82,0.0,26.02,23.2,1.85,1.41,42.0,42.0,42.0,2025-08-15,0.6000000000000001,1.1,1.7000000000000002,4.0476190476190474,0.95,0.475,1.425,43.47,1.4699999999999989,0.18073,0.28804,0.234385,0.185605,20.81191202508692,-0.05366,3507.0,174.0,0.0757180156657963,17.0,0.0,1,4.0476190476190474,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,1.7000000000000002,1.425,real_post_mid,0.17000000000000004,2.6,7.900000000000009,0.001880952380952383
EXR,2025-06-30,2025-07-30,0.0,147.44,148.28,1.29,0.71,1.1826,1.2358,1.13,6.0,1.1793,1.1793,1.168,1.1017,1.0,0.0,1.0,0.0,720269400.0,726912000.0,713335000.0,5.0,14961.5,14007.11,509.44,672.78,3.12,-74.84,24.23,26.73,3.23,1.0,15.75,-1.51,5.05,150.0,135.0,150.0,2025-08-15,5.55,3.525,9.075,6.05,0.35,15.0,15.35,137.05,12.949999999999989,0.33682,0.34658,0.3417,0.26853,21.413520632133455,-0.058535,37.0,4.0,0.703125,17.0,9.999999999999998,0,-3.9499999999999984,2025-07-29,636.0,629.9169311523438,0.1305557142857143,0.133275909090909,0.141705,0.0027201948051947,0.0111492857142857,0,0.1598257142857142,0.1110457142857142,0.0487799999999999,0.0048799999999999,0.1690677599099234,0.1046073017745135,0.3227091633466135,0.0692758776564769,0.065255519222654,0.0653001950630602,1.0616094773547855,1.07,-0.7458691642352533,0.8163731231144595,-0.3130547314493115,0.0101771795912586,0.0330942630437853,-0.0028879900982092,1,15.979999542236328,18.770000457763672,2.924428113664898,9.075,15.35,real_post_mid,0.9075,2.6,-720.85,-0.04805666666666667
NCLH,2025-06-30,2025-07-31,0.0,20.98,17.37,21.83,47.15,0.5151,0.5406,0.488,19.0,0.5133,0.5102,0.5091,0.4956,3.0,0.0,6.0,1.0,2557517410.0,2588000000.0,2528000000.0,15.0,-3566.32,-3810.77,91.14,155.83,-2.91,-77.56,8.42,-56.25,-73.08,-11.35,-7.99,2.03,-0.53,23.5,24.5,23.5,2025-08-01,0.79,1.11,1.9,8.085106382978724,1.03,0.01,1.04,24.5,1.0,1.20509,1.53679,1.37094,0.42462,69.02709090113352,-0.96095,876.0,478.0,0.3298800909295989,2.0,4.255319148936176,1,3.829787234042547,2025-07-30,639.0,629.1236572265625,0.12707,0.1310586363636363,0.1406592857142857,0.0039886363636363,0.0135892857142857,0,0.1417,0.12219,0.01951,0.0048749999999999,0.0986228599474555,0.0941424971854393,0.2948207171314741,0.0408396912650332,0.0648491300796026,0.0622208699203974,0.6297646740195635,1.29,0.7565332011284679,1.0574451677843406,-0.2587041109526384,0.0003942349687,0.0268836165054346,-0.004143684173762,1,15.479999542236328,18.350000381469727,2.7729995422363274,1.9000000000000001,1.04,real_post_mid,0.19000000000000003,2.6,64.4,0.02740425531914894
